id	bio.name	bio.chinese.name	bio.title	birthyear	deathyear	sex	nationality.id	full.bio	full.bio.url	net.centrality	net.betweenness	net.closeness
90C5B3AB-AF40-4B99-BA88-DC31CA92B5A3	Ren Runhou	???	Vice-Governor, People's Government, Shanxi Province	1957	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Ren Runhou, male, Han nationality, is a native of Daixian County, Shanxi Province. He was born in 1957, entered the work force in 1979, and joined the CPC in 1986. From 2001 to 2011, he was Chairman of Board of the Directors and Deputy Secretary of CPC Party Committee of Lu’An Group. Since Jan. 2011, he is Vice Governor of Shanxi Provincial People’s Government.	http://www.chinavitae.com//biography/Ren_Runhou/full	-1.00654804338094	0	1.08216389492429e-05
A7FF3DAB-89A9-41A8-9589-827A8ECECD6F	Tian Lipu	???	Director of the State Intellectual Property Office, Member of the 17th CPC Central Commission for Discipline Inspection	1953	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Tian Lipu, male, Han nationality, is a native of Hebei province. He was born in 1953, graduated from the Institute of Light Industry in Tianjin, and graduated from the China University of Science and Technology in 1981. He joined the State Intellectual Property Office in 1979, and became director in 2005. He became a member of the 17th CPC Central Commission for Discipline Inspection in 2007.	http://www.chinavitae.com//biography/Tian_Lipu/full	-0.979917928350836	0	1.08215738897065e-05
201EDA2B-CCBB-40D8-946F-7686BFA1470D	Yao Zhongmin	???	Vice-Governor of the China Development Bank	1952	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Yao Zhongmin, male, Han nationality, was born in 1952, and obtained a master' s degree from the Central South China University of Finance and Economics. He became vice-governor of the China Development Bank in 2001.	http://www.chinavitae.com//biography/Yao_Zhongmin/full	-0.994034559763429	3	1.08226930227301e-05
7BAD06B6-8C9B-4AFF-A642-183B48B7BAC8	Yang Xin	??	Professor of Finance in the School of Economics and Management of Tsinghua University	1942	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Yang Xin, male, Han nationality, is a native of Beijing. He was born in 1942, and graduated from Tsinghua University. He is a researcher and professor of financial investment and international cooperation and foreign debt management.	http://www.chinavitae.com//biography/Yang_Xin/full	0.612015229696031	1	1.08197850589588e-05
8EC8E97B-48AC-46AE-AFB5-30DA873195C9	Li Deshui	???	Former Director of the National Bureau of Statistics	1944	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Li Deshui, male, Han nationality, is a native of Yushan, Jiangxi province. He was born in 1944, joined the CPC in 1985, and he is a university graduate and senior engineer. After graduating from the Jiangxi Metallurgy Institute in 1968, he was assigned to the Anhui Ma'anshan Iron and Steel Company Works, where he was appointed the chief of the workshop section, and dispatcher. He is the former director of the National Bureau of Statistics.	http://www.chinavitae.com//biography/Li_Deshui/full	-1.00161124595731	0	1.08216975034945e-05
9FD0F9D8-2C0A-46DC-98B0-835AC818BD0F	Gu Liya	???	CPC Committee Secretary of Southwest Jiaotong University	1956	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Gu Liya, male, Han nationality, is a native of Haimen, Jiangsu Province. He was born in 1956 and graduated from Xinan Jiaotong University in 1982.With years of experience in the education and research of engineering measurements, Gu Liya is familiar with the education, politics, and CPC affairs in universities. His lectures covered three measurement courses and he published a number of articles on both the technology and CPC management affairs of universities. Several ministry-level research projects are under his direction. Gu is secretary of the CPC Committee of Xinan Jiaotong University.	http://www.chinavitae.com//biography/Gu_Liya/full	-0.776523261971182	0	1.08228687216088e-05
7AF847B5-4466-412E-896B-DD4F90126B61	Xu Yongqing	???	Political Commissar of the Chinese People's Armed Police Force, Major General	1938	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Xu Yongqing, male, Han nationality, is a native of Jiande, Zhejiang province. He was born in 1938, and joined the CPC in 1956. Xu has spent his career in the PLA and has served as political commissar of the military district in his native Zhejiang. In 1993, he became a member of the standing committee of the CPC Zhejiang Provincial Committee. Xu Yongqing was a member of the 15th CPC Central Committee.	http://www.chinavitae.com//biography/Xu_Yongqing/full	-1.63335205259517	0	1.08272369973906e-05
A91ED218-93E8-4C22-A444-6E0A10249C3D	Wang Jianmin	???	Member of the 16th CPC Central Committee, Commander of the Chengdu Military Region	1942	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Wang Jianmin, male, Han nationality, is a native of Luannan, Hebei province. He was born in 1942, joined the PLA in 1962, and joined the CPC in 1963. Wang was promoted to the rank of major general in 1994, and promoted to the rank of lieutenant general in 2000. Wang has served as army commander of the 23rd and 39th Group Armies of the PLA. He was elected commander of the Chengdu Military Region in 2003. Wang is a member of the 16th CPC Central Committee.	http://www.chinavitae.com//biography/Wang_Jianmin/full	-0.926864378360427	0	1.08231029956545e-05
00875122-AB79-4A42-A6F9-01964A302680	Hou Zixin	???	Standing Member of the Party Commission, President of Nankai University	1941	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Hou Zixin, male, Han nationality, was born in 1941, graduated from the Mathematics Department of Nankai University in 1967, and later received a master's degree. He remained at Nankai University as professor and researcher, director of the Mathematics Department, assistant to the president, vice-president and now president. Hou has done extensive research and writing on Lie Group and representation theory. He has lectured overseas and held senior positions in the Tianjin Mathematical Society. He is a standing member of the Party Commission.	http://www.chinavitae.com//biography/Hou_Zixin/full	-1.09472000011455	9.5	1.08230964879052e-05
DC47C697-B972-431C-9352-0D6F1557F07B	Li Jinzao	???	Vice-Minister, Ministry of Commerce	1958	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Li Jinzao, male, Han nationality, is a native of Xiantao City, Hubei province. He was born in 1958, joined the CPC in 1976, and graduated from the graduate school of the Chinese Academy of Social Sciences in 1988. He is a doctor of economics. Li was deputy secretary of the Guilin City CPC Committee of the Guangxi Zhuang Autonomous Region from 1998 to 2001 and vice-chairman of the Guangxi Zhuang Autonomous Region People's Government from 2003 to 2011. In 2011, he became Vice-Minister of the Ministry of Commerce.	http://www.chinavitae.com//biography/Li_Jinzao/full	-1.01762878468876	0	1.08226800082252e-05
C20C4C83-895F-4885-BEC9-C26B4CAA8B90	Ke Qingshi	???	Member, 8th CPC Central Committee	NA	NA	male	NA	Information on this official is limited because China Vitae has not yet prepared a full biographical sketch.	http://www.chinavitae.com//biography/Ke_Qingshi/full	-0.974025796947094	0	1.08302662620961e-05
0B86D8C4-1806-4C1B-AD22-81FE60FD0619	Mao Zhaoxi	???	Member of the 9th NPC Standing Committee.	1929	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Mao Zhaoxi, male, Han nationality, is a native of Fenghua, Zhejiang Province. He was born in l929, graduated from the History and Geography Department of Zhejiang University, and joined the CPC in l985. Mao has spent about 50 years as an academic, occupying a number of increasingly responsible positions at academic institutions in Zhejiang Province as well as social and government positions in the province. He has also been a member of both the China Association for Promoting Democracy and the CPC, has served as an official of former party, as a member of 9th NPC Standing Committee from l998-2003, and is the co-author of several history books.	http://www.chinavitae.com//biography/Mao_Zhaoxi/full	-1.01585847153206	0	1.08216714793045e-05
B587E813-60A6-4244-A2C3-E481CF174A0F	Yin Guomao	???	Academician of the Chinese Academy of Engineering	1932	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Yin Guomao, male, Han nationality, is a native of Longkou, Shandong Province. He was born in 1932 and graduated from the Machinery Department of Dalian Science and Engineering University. Yin is a member of the CPC. Yin spent the early part of his career as a professor in the material and metallurgy school at Northeast University as well as a part-time senior engineer at the Chengdu Seamless Steel Pipe Factory. He was a director of the China Metallurgical Society and honorary chief director of the Steel Pipe Association. In 1986, he was awarded the title an expert with outstanding contribution. In 1995, he was elected as an academician to the Chinese Academy of Engineering.	http://www.chinavitae.com//biography/Yin_Guomao/full	-1.65708590230597	100.5	1.08305790569093e-05
207445C1-B9E6-46A7-B898-0766F625CFA8	Tan Naida	???	Alternate Member, 14th CPC Central Committee	NA	NA	male	NA	Information on this official is limited because China Vitae has not yet prepared a full biographical sketch.	http://www.chinavitae.com//biography/Tan_Naida/full	-0.974025796947265	0	1.08302662620961e-05
5F7BD6C6-0D9C-4031-A200-29C82C19831B	Liu Qibao	???	Member, 17th CPC, Central Committee; Secretary, CPC, Provincial Committee, Sichuan Province; Chairman, Provincial People's Congress, Standing Committee, Sichuan Province	1953	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Liu Qibao, male, Han nationality, is a native of Susong, Anhui Province. He was born in 1953, graduated from Jilin University, and received his master's in 1992. Liu Qibao has been an active member of the CPC of Anhui Province for over 30 years. In his capacity as a Party member he has served as secretary of the CYLC of the Anhui Province, mayor of the Suzhou City, and an alternate member of the 16th CPC Central Government Committee. In addition to his Party posts, Liu has served as a worker in the Personnel of theoretical research room of the publicity department of the Anhui Province Committee, deputy editor-in-chief of the People's Daily and deputy secretary of the Guangxi Zhuang Ethnic Autonomous Regional Committee. Liu served as the deputy secretary of the Guangzhou Autonomous Region and the principal of the Party School of the Guangxi Zhuang Autonomous Region until 2006. From 2006 - 2007, he served as Secretary of the CPC Guangxi Zhuang Autonomous Regional Committee. Liu was an alternate member of the 16th CPC Central Committee. He is currently a member of the 17th CPC Central Committee, Secretary of the Sichuan Provincial CPC Committee, and Chairman of the Standing Committee of the Sichuan Provincial People's Congress.	http://www.chinavitae.com//biography/Liu_Qibao/full	-1.17245754297601	13089.5	1.08225498648985e-05
D4DA5C08-9957-4C7B-BE89-EA0CFF58F2AD	Hu Jizong	???	Member, 10th CPC Central Committee	NA	NA	male	NA	Information on this official is limited because China Vitae has not yet prepared a full biographical sketch.	http://www.chinavitae.com//biography/Hu_Jizong/full	-0.974025796947155	0	1.08302662620961e-05
102A8C3C-925C-4E60-A1BF-43E15E79525F	Zhang Jianglin	???	Alternate Member, 10th CPC Central Committee	NA	NA	male	NA	Information on this official is limited because China Vitae has not yet prepared a full biographical sketch.	http://www.chinavitae.com//biography/Zhang_Jianglin/full	-0.97402579694724	0	1.08302662620961e-05
16C3F18D-2C94-404E-AD69-B2E8236DF52E	Liu Ning	??	Vice-Minister, Ministry of Water Resources	1962	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Liu Ning, male, Han Nationality, was born in 1962 and is a native of Liaoning Province. He graduated from Department of Hydraulic Engineering at Tsinghua University. He received an On-the-job Masters Degree of Engineering Management and an On-the job Doctorate of Hydrology and Water Resource from the Wuhan School of Water Resource and Hydropower. Now he is Vice Minister and Member of Leading Party Group of the Ministry of Water Resources.	http://www.chinavitae.com//biography/Liu_Ning/full	-1.00752473619003	0	1.08217820829766e-05
DB5ADDB2-6277-4877-89A0-C39B1A4E5F78	Zhu Guangyao	???	Vice-Minister, Ministry of Finance	1953	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Zhu Guangyao, male, Han nationality, is a native of Beijing Municipality. He was born in 1953, entered the work force in 1970, and joined the CPC in 1987. Zhu graduated from Finance Science Research Institute of Finance Ministry of PRC with a Master Degree in Economics. From 2007 to May 2010, Zhu served as Assistant Minister of Finance. Since May 26, 2010, Zhu serves as Vice Minister of Finance Ministry of State Council.	http://www.chinavitae.com//biography/Zhu_Guangyao/full	-0.980085198872428	0	1.08226409648986e-05
FA89B604-FE4C-4EEC-BEB9-2A32F688947A	Zhang Yue	??	President and CEO of China Grand Enterprises	1959	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Zhang Yue, male, Han nationality, is a native of Changsha Hunan Province. He was born in 1959 and graduated from Harbin Institute of Technology. Zhang Yue is a man of many talents. After graduating from the university, he worked as a teacher. In 1989, when he was 25 years old, Zhang Yue invented pressure-free boilers, which received a patent and won several prizes internationally. Later, he worked with his brother to develop direct-firing-based host central air conditioners. In 1992, he established China Grand Enterprises. At present, Zhang Yue is developing household air conditioners with natural gas as raw materials. China Grand Enterprises does not have any corporate debt. In 2001, it realized sales revenue to the value of US$145 million and taxes of US$12 million. It has 1,400 staff and workers. Zhang Yue is the first man on Chinese mainland to own a private plane. He has a helicopter driving license.	http://www.chinavitae.com//biography/Zhang_Yue/full	-1.23113315818731	1262.5	1.08268071745642e-05
57F73EEF-BC85-4108-8F4A-02EB0E3948CA	Liang Dongchun	???	Political Commissar of the PLA Chongqing Garrison	1955	NA	male	NA	Liang Dongchun, male, was born on 1955 in Zhejiang Province, Wenlin City. He joined the CPC in 1971 and spent much of his career in the PLA. He is a member of the Chongqing CPC Municipal Committee and became Political Commissar of the PLA Chongqing Garrison in 2007.	http://www.chinavitae.com//biography/Liang_Dongchun/full	-1.06896522422458	0	1.08226149361706e-05
F28F895F-EF2E-4BE0-BC81-F577B32E3292	An Zhiwen	???	Alternate Member, 12th CPC Central Committee	NA	NA	male	NA	Information on this official is limited because China Vitae has not yet prepared a full biographical sketch.	http://www.chinavitae.com//biography/An_Zhiwen/full	-0.974025796947137	0	1.08302662620961e-05
B541714C-DF93-46DC-8171-9F68945A7255	Zhao Zhixiang	???	Doctoral Student Tutor, Editor-In-Chief of Nuclear Energy Science and Technology	1950	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Zhao Zhixiang, male, Han nationality, is a native of Qiqihar, Heilongjiang Province. He was born in 1950 and joined the CPC in 1971. Zhao graduated from the Physics Department of Fudan University in 1977 with a nuclear physics major. He received a master's degree from the Institute of Atomic Energy in 1986. Zhao first began his work with the Institute of Atomic Energy in 1977 and later moved on to posts as the acting director of the China Nuclear Data Center and the director position of the Institute of Nuclear Physics. He was a director of both the China Nuclear Data Commission and the Chinese Academy of Physics. In addition, he held executive director responsibilities of the Chinese Academy of Nuclear Sciences. Zhao was the editor-in-chief of Nuclear Energy Science and Technology. In 2000, he was given the title of a young and middle-aged expert with prominent contributions at the province level.	http://www.chinavitae.com//biography/Zhao_Zhixiang/full	-1.01757047539675	22.5	1.08226539793095e-05
36A0570A-CF8A-4BD3-A21D-596C50B02831	Zhang Xiaowen	???	Standing Committee Member of the 9th CPPCC National Committee, Professor	1935	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Zhang Xiaowen, male, Han nationality, is a native of Ningbo City, Zhejiang Province. He was born in 1935 and joined the CPC in 1955. He graduated from the Machine-Building Department of Qinghua University in 1957. While he has held responsible Party positions, Zhang‘s career has on research and other academic matters. He served as a professor, deputy dean, and Vice-President of Qinghua University before ascending to president of the university . In 1990, he was elected academician of the International Academy of Ceramics. It is Zhang‘s ceramic research activities that have won him acclaim. His research includes chemical research of microstructure and the function of fine ceramics and electronic ceramics defects. He is credited with introducing a functional method of deciding the special orientation and distribution of ferroelectronic ceramics. In 1984, during a visiting scholar program to Lehigh University, he discovered a new domain in barium titanate ceramics. Zhang has also served as vice-chairman and secretary-general of the academic degrees committee of the State Council from 1995 to 1999. In 1998, he was elected a standing committee member of the 9th CPPCC National Committee.	http://www.chinavitae.com//biography/Zhang_Xiaowen/full	-1.10495847624542	163.5	1.08210209152299e-05
9361FB39-76BF-4133-A406-BE0380696823	Wang Zhiping	???	Vice-Mayor of Tianjin; Deputy Secretary of the CPC Municipal State-Owned Assets Supervision and Administration Commission of Tianjin	1953	NA	male	NA	Wang Zhiping, male, was born on 1953 in Henan Province, Nanle City. He joined the CPC in 1974 and spent most of his career working in Tianjin. He is now Vice-Mayor of Tianjin as well as Deputy Secretary and Deputy Director of the CPC Municipal State-owned Assets Supervision and Administration Commission of Tianjin.	http://www.chinavitae.com//biography/Wang_Zhiping/full	-0.974391932449212	0	1.08223741763722e-05
4190F5ED-CF64-4297-87D6-7BF6A6DA44DE	Zhao Guohong	???	Vice-Governor, People's Government, Liaoning Province	1954	NA	female	E28D2241-C9B2-4782-8456-2C6165225F9A	Zhao Guohong, female, Han nationality, was born in 1954 and started to work in 1972, joined the CPC in 1973. She graduated from CPC Party School of Liaoning Province. She has 17 years of experience working in the leader position of Bengang and Fushun City. Since 1989, she successively held positions of deputy secretary of Liaoning Youth League Committee, Vice Director of labor department of Liaoning Province, Director of Family Planning Commission, Vice Director of Organization Department, Director of Department of Personnel, Director of Human Resource and Social Security. In May 2009, she became Vice Governor of Liaoning People’s Government.	http://www.chinavitae.com//biography/Zhao_Guohong/full	-0.950691049517972	102.5	1.08224717804048e-05
FE406BCC-2D39-48CE-9505-B478053EA109	Zhang Yonglian	???	Molecular Endocrinologist	NA	NA	female	E28D2241-C9B2-4782-8456-2C6165225F9A	Zhang Yonglian, female, Han nationality, is a native of Shanghai. She graduated from Fudan University in 1957. Zhang Yonglian participated in the early stages of scientific research of national defense and engaged in research on action principles of androgen. With respect to the mechanism research of prostate PSBP gene expression of androgen in induced big rats, she proved its function occurred on a duplicate level and identified 4 adjustment and control elements and its interactive reverse factor. She proposed combined with a special organization factor and provided evidence for the perspective of multiple elements and multiple factors participating cooperation. Zhang was one of the first scientists in this area. Zhang also explained the time and spatial sequence of orphan nucleus receptor RTR expressions, completed a DNA clone and structure analysis of the 82Kb gene group, provided the possibility for a design of prophylactics by adjusting and controlling configuration changes of semen in the testicle. Zhang broke into new gene research related to the maturation of semen in epididymis and obtained the whole cDNA of 13 new genes in monkeys and big rats. She discovered that one of the new genes of big rats, Bin1b, was not only related to bearing, but was also a natural antibiotic peptide and was the first gene discovered that was related to a special inherent defense system in epididymis. Zhang is an academician of the Chinese Academy of Sciences.	http://www.chinavitae.com//biography/Zhang_Yonglian/full	-0.894270514812616	1245	1.08170151648543e-05
1155C420-D0E3-4146-97A9-203F69C26BBE	Gong Xueping	???	Deputy Secretary of CPC Shanghai Municipal Committee; Chairman of Standing Committee of Shanghai Municipal People's Congress	1942	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Gong Xueping, male, Han nationality, is a native of Nanjing, Jiangsu Province. He was born in 1942, joined the CPC in 1965 and received a college education. Gong has had a successful career in television, primarily at the Shanghai TV Station, where he served as chief editor and station director. He has also served as vice-mayor of the Shanghai Municipal Government and assistant secretary of the Shanghai Municipal Party Committee.	http://www.chinavitae.com//biography/Gong_Xueping/full	-0.873896307981799	0	1.08216844913838e-05
11BBB57A-0735-4AE5-8233-1241B11F8482	Zhang Qingquan	???	Professor and Secretary of the Discipline Committee of Beijing Forestry University	1946	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Zhang Qingquan, male, Han nationality, is a native of Tongzhou, Beijing. He was born in 1946 and graduated from the Air Force Institute of Technology in 1968. Zhang joined the CPC in 1964. After graduating from Air Force Institute of Technology, Zhang was assigned to a military unit where he served in a number of capacities. Among the positions he held were radar platoon leader, and deputy political instructor. Eventually, Zhang was promoted to the secretary position of the political department of his regiment. In 1986, he joined Beijing Forestry University and the following year he became Party secretary of the school's graduate department. Zhang later served as a Party office chief and in 1993, was made the vice-president of the university.	http://www.chinavitae.com//biography/Zhang_Qingquan/full	-1.37552974559369	1187	1.08229923649802e-05
7F4365AF-EA44-43B7-998E-E8183A68EEF5	Liu Junyi	???	Member, 10th CPC Central Committee	NA	NA	male	NA	Information on this official is limited because China Vitae has not yet prepared a full biographical sketch.	http://www.chinavitae.com//biography/Liu_Junyi/full	-0.974025796947255	0	1.08302662620961e-05
2E501705-597F-4429-91F7-0A0B988F678A	Liu Peng	??	Member, 17th CPC, Central Committee; Director, State General Administration of Sports	1951	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Liu Peng, male, Han nationality. He was born in 1951, joined the CPC in 1979, and graduated from the Solid Mechanics Department of the graduate school of Chongqing Mechanical Engineering University. He has a master's degree in engineering. Liu held leading posts in Sichuan, where he served as deputy secretary of the Sichuan Provincial CPC Committee in the early 1990's and again in 2002. He served as deputy director of the propaganda department of the CPC Central Committee until 2002. Liu is director of the State General Administration of Sports and a member of the 17th CPC Central Committee.	http://www.chinavitae.com//biography/Liu_Peng/full	-1.02400865397998	2	1.08226735009846e-05
0D63E4CE-36C9-4C33-9E25-03C5434FFE65	Zhang Jiaren	???	Former Director and Chief Financial Officer of SINOPEC	NA	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Zhang Jiaren, male, Han nationality, graduated from Hefei Industrial University with a specialty in engine and electrical equipments. He is a senior economist and professor. Zheng spent most of the late 1980s and early 1990s involved with the Zhenhai Petroleum Chemical Factory, part of the SINOPEC Corporation. In 1994, he joined the Zhenhai Refinery Chemical Corporation Limited as their chairman and general manager. After serving in those capacities for four years, he became the deputy general manager of the SINOPEC Group in 1998. Two years later, he was appointed to the director and vice-president positions with the group. In addition, he became chief financial officer of the group in 2000.	http://www.chinavitae.com//biography/Zhang_Jiaren/full	-0.977480302203796	43	1.08251858774625e-05
C72CA5CD-E924-42BD-B8D8-2AD926CFF772	Bao Tong	??	Member, 13th CPC Central Committee	NA	NA	male	NA	Information on this official is limited because China Vitae has not yet prepared a full biographical sketch.	http://www.chinavitae.com//biography/Bao_Tong/full	-0.974025796947154	374	1.08302662620961e-05
08D4B0FB-3A06-479D-ADC8-1F78AD75BEC8	Chen Yongchuan	???	Vice-President of Nankai University; Vice Chairman of the CPPCC Municipal Committee of Tianjin Municipality	1964	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Chen Yongchuan, male, Han nationality, is a native of Nanchong, Sichuan Province. He was born in 1964 and graduated from Sichuan University in 1984. He received a doctorate in applied mathematics from MIT in 1991 and became advisor to the Los Alamos National Laboratory. He returned to China in 1994 and was the recipient of a series of awards for teaching and research. Chen established the Combinatorics Research Center at Nankai University in 1997 and is now professor and vice-president of Nankai University.	http://www.chinavitae.com//biography/Chen_Yongchuan/full	-0.974161583094707	436.5	1.0824209426804e-05
023BBD3D-001B-454E-8D41-A0EFA2EF6711	Yang Shuan	???	Deputy Director, State General Administration of Sports	1957	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Yang Shuan, male, Han nationality, is a native of Shaanxi province. He was born in 1957, and graduated from Xian Sports College in 1982. Yang currently serves as vice-president of the Olympic Games Organizing Committee, executive vice-president of the International Table Tennis Federation, vice-president of the Chinese Table Tennis Association, vice-president of the Chinese Badminton Association and vice-president of the Chinese Swimming Association. In 2009 he became deputy director of the State General Administration of Sports.	http://www.chinavitae.com//biography/Yang_Shuan/full	-0.717519179288275	2029	1.08257262558745e-05
56CA58D2-2011-446A-AFC9-1FAEE95C7ECF	Zhang Lijun	???	Vice-Minister of the Ministry of Environmental Protection	1952	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Zhang Lijun, male, Han nationality, is a native of Huadian County, Jilin province. He was born in 1952, graduated from the Northeast Institute of Industry with a master's of science, and joined the CPC in 1976. He is an economic administrator. In 1969 he served as a worker in the Wenshui production team #2 of the Changweizi commune in Panshi County of Jilin province. Zhang served as director of the planning department of the State Environmental Protection Administration beginning in 1998, and he was promoted to vice-minister in 2004. He also serves as a member of the leading Party group of the State Environmental Protection Administration. In 2008 he became Vice-Minister of the Ministry of Environmental Protection.	http://www.chinavitae.com//biography/Zhang_Lijun/full	-1.02589411951448	0	1.08225628790903e-05
8AD928F4-2218-4EEE-915A-F49509C60CA7	Guo Zeli	???	General Manager of the Xiahua Electronics Company, Ltd.	1955	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Guo Zeli, male, Han nationality, is a native of Xiamen, Fujian Province. He was born in 1955, and received an MBA degree from Xiamen University. Guo has served in the army and began his career in business as deputy general manager of the Xiamen Special Trade Company. He has held two successive terms as general manager of the Xiahua Electronics Company.	http://www.chinavitae.com//biography/Guo_Zeli/full	-1.00748117094217	743	1.08214567845123e-05
CF44386D-3345-4945-801B-934270A1A28A	Fan Yuanmou	???	Vice-Chairman of the Standing Committee of the 11th Beijing Municipal People's Congress	1940	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Fan Yuanmou, male, Han nationality, is a native of Hanchuan, Hubei province. He was born in 1940, joined the CPC in 1960, and graduated from university. Fan Yuanmou is a senior engineer. Fan began his career at the rural work department of the CPC Beijing Municipal Committee, where he directed the research office. Subsequently Fan transferred to the Municipal Pricing Bureau, where he served as director, and secretary of the Leading Party Group. Fan Yuanmou is vice-chairman of the standing committee of the 11th Beijing Municipal People's Congress.	http://www.chinavitae.com//biography/Fan_Yuanmou/full	-1.06751571416103	0	1.08218211201066e-05
7A46B833-65BB-4AB5-B054-6C9233E59D40	Zhong Qiguang	???	Alternate Member, 8th CPC Central Committee	NA	NA	male	NA	Information on this official is limited because China Vitae has not yet prepared a full biographical sketch.	http://www.chinavitae.com//biography/Zhong_Qiguang/full	-0.974025796947122	61.5	1.08302662620961e-05
95EC2334-114C-4E09-A718-93BE70711C50	Xu Deheng	???	Vice-Chairman of the 5th CPPCC National Committee	NA	NA	male	NA	Information on this official is limited because China Vitae has not yet prepared a full biographical sketch.	http://www.chinavitae.com//biography/Xu_Deheng/full	-0.989867248245873	280.5	1.08241638634087e-05
14D5F98D-CFC1-4049-A5FA-302F10D4F357	Gui Shiyong	???	Chairman, CPPCC Subcommittee of Cultural and Historical Data	1935	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Gui Shiyong, male, Han nationality, is a native of Huzhou, Zhejiang Province. He was born in 1935. He graduated from the Planned Economy Department of People's University of China in 1956 and in the same year joined the CPC. Apart from a brief stint with the Chinese Academy of Sciencess, Gui has been affiliated with state commissions since the 1970s. From 1977 to 1987, he was the director of the Policy Research Office of the State Planning Commission. He served concurrently as the director of the Institute of Economics of the State Planning Commission. In the late 1980s, Gui was vice-minister and secretary general of the State Planning Commission. In 1998, he became director of the Research Office of the State Council. Gui is a standing committee Member of the 9th CPPCC National Committee.	http://www.chinavitae.com//biography/Gui_Shiyong/full	-1.09216687453783	0	1.08198175778756e-05
9AC9B777-C6D8-4BB9-B246-6622612C9D25	Yang Zhiqi	???	Former Assistant to the Chief of the General Staff; Lieutenant General	1946	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Yang Zhiqi, male, Han Nationality, is a native of Hanchuan City, Hubei Province. He was born in 1946, is a native of Hunan Province. He graduated from Journal of Ordnance Engineering College. He was promoted as lieutenant general in 2005. He was an assistant to the Chief of the General Staff and deputy to 11th NPC. He retired in 2009.	http://www.chinavitae.com//biography/Yang_Zhiqi/full	-1.57516079274239	4	1.08198110740766e-05
253D93C3-2D4E-46C1-A22B-0584677332FB	Wang Shi	??	Board Chairman of Shenzhen Vanke Co., Ltd.	1951	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Wang Shi, male, Han nationality. He was born in l95l, and graduated from the Drainage Department of Lanzhou Railroad College. Wang worked in the railway and real estate industries in Guangdong, and in the Shenzhen Economic Special Zone. He is known as a prominent business leader and has served as an official of several associations dealing with real estate and commerce.	http://www.chinavitae.com//biography/Wang_Shi/full	-1.57331419313993	1.5	1.08201232652487e-05
F9AAE42C-C0F9-4B8B-82B5-23A9355FE70B	Pan Yue	??	Vice-Minister of the Ministry of Environmental Protection	1960	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Pan Yue, male, Han nationality, is a native of Nanjing City, Jiangsu province. He was born in 1960, and he is a deputy researcher. He holds doctor degree in history. Pan served as deputy director of the State Administration of State Assets until 1998. In 2003, he was elected deputy director of the State Environmental Protection Administration. In 2008, he became vice-minister of Ministry of Environmental Protection.	http://www.chinavitae.com//biography/Pan_Yue/full	-0.963420547435936	0	1.08229923649802e-05
3FC0EFB4-9A13-4AC3-8B0B-FDDB050D53E3	Chi Haibin	???	Member of the 9th NPC Standing Committee	1931	NA	male	E28D2241-C9B2-4782-8456-2C6165225F9A	Chi Haibin, male, Han nationality, is a native of Longkou, Shandong Province. He was born in 1931, joined the CPC in 1956, and graduated from Northeast Finance and Economics School. Chi Haibin began his accounting career in the finance department of the Northeast People's Government. In the early 1980s, he became honorary president of the Chinese Institute of C.P.A.s, and served as vice-minister of Finance. Chi Haibin served as a member of the 8th NPC Standing Committee and as vice-chairman of the Financial and Economic Committee. Chi Haibin was a delegate to the 13th and 14th CPC National Congresses.	http://www.chinavitae.com//biography/Chi_Haibin/full	-0.971871177509364	0	1.08225303436695e-05
